x,y,width,height,confidence,class,class_id,detection_id,image_path,prediction_type,image
346,3536,213,153,0.850740373134613,car,0,91ea2246-fe31-4a2f-86dd-da2c41cb5f5e,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
3206,2790,342,142,0.8334312438964844,car,0,ef12842b-b10c-49b7-b682-3f7b3592f9c0,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
4514,1618,136,205,0.8319703340530396,car,0,85a5c390-9668-44e0-a510-ddf3666db6eb,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
4009,3169,273,136,0.8298372030258179,car,0,c7a9031b-0f03-4e12-be09-31423e6bcb4e,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
4133,1470,128,193,0.8148598670959473,car,0,6f387d5f-6c5e-4bb0-a9f2-a57ef60bef27,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
3189,3018,307,142,0.8137625455856323,car,0,3f7b9b51-5c1d-4fde-bd64-d77e45116c3d,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
4240,3565,256,131,0.8070626258850098,car,0,8fabd121-c15a-445c-9cc6-00f7959525b7,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
5206,3274,273,131,0.7971270084381104,car,0,72dc8ec1-5176-4371-9666-2b2f0afb9676,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
4651,1658,136,239,0.7943634986877441,car,0,cb27aabb-b597-4e02-a875-bf41113b6f37,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
5236,3089,282,159,0.7926523685455322,car,0,6581325b-b4e2-4a04-b195-43d01ab88ee4,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
3338,2422,213,114,0.7914544343948364,car,0,b85719f7-d429-4245-ad2a-00d7acf37bea,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
3719,3189,273,131,0.7876548171043396,car,0,cfdf0dca-ca0c-46c2-ae54-60797c06b9f1,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
5352,2758,239,159,0.7850788831710815,car,0,c173468c-ed2b-463c-9fd1-dc6850e472cc,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
5322,2918,299,182,0.7835333943367004,car,0,0e1ea53f-9f39-4759-b483-62a6312812c9,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
5395,2525,153,148,0.7687098979949951,car,0,0730709a-44cf-44f4-b5a0-be7ece905333,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
3894,2573,128,210,0.7653821706771851,car,0,398bdd73-b1f5-4bcb-b68b-a7060349cb26,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
3719,2533,119,222,0.7612271904945374,car,0,4152976e-27ea-4cee-909e-71b4fcc2d516,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
5061,2693,290,153,0.6914075613021851,car,0,adf63d3a-a050-4364-b926-c9359b46a9dc,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_1\100MEDIA\DJI_0852.JPG,ObjectDetectionModel,DJI_0852.JPG
