x,y,width,height,confidence,class,class_id,detection_id,image_path,prediction_type,image
1145,2812,222,176,0.8625792264938354,car,0,5f27db4a-6d7a-446f-9212-6cb0561203d6,C:\Users\felix\Documents\GitHub\CarDetection\testzone\intersection\DJI_0710.JPG,ObjectDetectionModel,DJI_0710.JPG
3813,3189,136,210,0.8605958223342896,car,0,22c9c744-1c00-40ee-b647-e03b8f6d9f79,C:\Users\felix\Documents\GitHub\CarDetection\testzone\intersection\DJI_0710.JPG,ObjectDetectionModel,DJI_0710.JPG
2073,2887,247,188,0.8533854484558105,car,0,68b52898-7995-485b-9eca-f6c33569ccf9,C:\Users\felix\Documents\GitHub\CarDetection\testzone\intersection\DJI_0710.JPG,ObjectDetectionModel,DJI_0710.JPG
2936,1992,418,188,0.8526175618171692,car,0,0cf87bf4-4f5c-470c-90f9-9d3646ee2b6d,C:\Users\felix\Documents\GitHub\CarDetection\testzone\intersection\DJI_0710.JPG,ObjectDetectionModel,DJI_0710.JPG
3680,1382,230,176,0.852083146572113,car,0,2979bd41-4b0a-4e5e-8732-a5ceb5ff15f3,C:\Users\felix\Documents\GitHub\CarDetection\testzone\intersection\DJI_0710.JPG,ObjectDetectionModel,DJI_0710.JPG
2210,2191,265,210,0.8481451272964478,car,0,9faf4e14-e7c6-4154-9b4d-850735d620dd,C:\Users\felix\Documents\GitHub\CarDetection\testzone\intersection\DJI_0710.JPG,ObjectDetectionModel,DJI_0710.JPG
3325,2157,136,165,0.8443018198013306,car,0,4b1d529c-786d-4ad1-8df5-84c429f36991,C:\Users\felix\Documents\GitHub\CarDetection\testzone\intersection\DJI_0710.JPG,ObjectDetectionModel,DJI_0710.JPG
4232,1048,205,148,0.8432942032814026,car,0,b13f2435-45df-42a4-b586-5e6189a8b17e,C:\Users\felix\Documents\GitHub\CarDetection\testzone\intersection\DJI_0710.JPG,ObjectDetectionModel,DJI_0710.JPG
2868,2285,247,228,0.8383126854896545,car,0,372f7dc1-234e-47fb-9454-fbbaec9667fe,C:\Users\felix\Documents\GitHub\CarDetection\testzone\intersection\DJI_0710.JPG,ObjectDetectionModel,DJI_0710.JPG
3018,2428,205,159,0.83774733543396,car,0,5f2506bf-960d-4359-9da0-33b7f5fc5c5e,C:\Users\felix\Documents\GitHub\CarDetection\testzone\intersection\DJI_0710.JPG,ObjectDetectionModel,DJI_0710.JPG
799,2901,179,148,0.8356152772903442,car,0,0f2d3fb5-755f-405a-9b02-2d9410a7f7f3,C:\Users\felix\Documents\GitHub\CarDetection\testzone\intersection\DJI_0710.JPG,ObjectDetectionModel,DJI_0710.JPG
3291,1407,222,171,0.8298713564872742,car,0,3ea9bc39-0cd0-4310-aa48-95abeb766624,C:\Users\felix\Documents\GitHub\CarDetection\testzone\intersection\DJI_0710.JPG,ObjectDetectionModel,DJI_0710.JPG
2394,1920,239,205,0.8235121369361877,car,0,bc921daa-4559-4794-92bc-e6d3405d8e1a,C:\Users\felix\Documents\GitHub\CarDetection\testzone\intersection\DJI_0710.JPG,ObjectDetectionModel,DJI_0710.JPG
414,3154,265,199,0.8197823762893677,car,0,32ed1d69-358d-4b9c-901f-c6e6d681d1c3,C:\Users\felix\Documents\GitHub\CarDetection\testzone\intersection\DJI_0710.JPG,ObjectDetectionModel,DJI_0710.JPG
324,3006,376,256,0.812879204750061,car,0,539a3544-c27d-4ae0-af81-1b0c027c7231,C:\Users\felix\Documents\GitHub\CarDetection\testzone\intersection\DJI_0710.JPG,ObjectDetectionModel,DJI_0710.JPG
3971,3303,111,210,0.7883411645889282,car,0,b058483c-cff9-4dd7-8bef-65e489a738e3,C:\Users\felix\Documents\GitHub\CarDetection\testzone\intersection\DJI_0710.JPG,ObjectDetectionModel,DJI_0710.JPG
