x,y,width,height,confidence,class,class_id,detection_id,image_path,prediction_type,image
2304,1319,94,210,0.8518649339675903,car,0,d48cf739-d9ba-47fa-a98c-70ecffa93e2e,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_14\Zone_14\DJI_0072.jpg,ObjectDetectionModel,DJI_0072.jpg
3210,1177,196,85,0.8311529755592346,car,0,4fc7e9a8-8c09-42ee-913b-7e0327974c44,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_14\Zone_14\DJI_0072.jpg,ObjectDetectionModel,DJI_0072.jpg
3172,951,205,102,0.8302055597305298,car,0,9a01499b-7cf5-4f2b-97bb-c3a7eed4d01f,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_14\Zone_14\DJI_0072.jpg,ObjectDetectionModel,DJI_0072.jpg
2299,615,102,193,0.8294658660888672,car,0,a697f5f7-a1a8-4dce-ac87-e1e2500274b7,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_14\Zone_14\DJI_0072.jpg,ObjectDetectionModel,DJI_0072.jpg
3868,1296,213,108,0.823958158493042,car,0,642071e6-b5b4-42b1-a7f0-be8b2355c9d6,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_14\Zone_14\DJI_0072.jpg,ObjectDetectionModel,DJI_0072.jpg
3347,290,128,193,0.8238214254379272,car,0,3725b67e-7286-42e0-b91c-54beec4c8770,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_14\Zone_14\DJI_0072.jpg,ObjectDetectionModel,DJI_0072.jpg
3629,1336,213,108,0.8221478462219238,car,0,9e98ffc5-5ab3-4602-a12f-0c258a91dcac,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_14\Zone_14\DJI_0072.jpg,ObjectDetectionModel,DJI_0072.jpg
2171,2020,102,210,0.8198286294937134,car,0,3c44f038-c8d8-45c0-a8a0-37b7bb6ccb2a,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_14\Zone_14\DJI_0072.jpg,ObjectDetectionModel,DJI_0072.jpg
2175,2647,94,188,0.8195993900299072,car,0,9d40a678-9cc2-4457-b8a2-2884852ae488,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_14\Zone_14\DJI_0072.jpg,ObjectDetectionModel,DJI_0072.jpg
2278,293,94,222,0.8183008432388306,car,0,dae3052d-5a61-4906-81c1-b8c0d0b262d0,E:\Data_MaterThesis\Data_Ashaiman\Raw_Images\Zone_14\Zone_14\DJI_0072.jpg,ObjectDetectionModel,DJI_0072.jpg
