x,y,width,height,confidence,class,class_id,detection_id,image_path,prediction_type,image
2966,2673,171,193,0.8499415516853333,car,0,307c21b0-93a2-489f-b62e-d33e29b74e61,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
3779,3075,222,142,0.8491652607917786,car,0,dfb3b61d-03b2-4fd9-b541-3972278811a9,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
2120,3266,136,216,0.8422116637229919,car,0,678a1bd7-dc96-4e5c-bd55-3e43438c48c4,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
333,795,222,142,0.8326228857040405,car,0,3beab0af-ea09-4b50-bc57-f6d13646748d,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
1812,1439,119,256,0.8307720422744751,car,0,97e05c8c-4157-4e4a-9e27-fe4cebb55641,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
4236,3126,213,108,0.8266372084617615,car,0,e4d99892-1d8c-42ed-a3c7-be663a19815a,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
1808,2128,94,153,0.8078528046607971,car,0,8ba3cd2f-9d59-4c36-89be-19116d73fc79,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
76,638,153,136,0.8023161888122559,car,0,ea88987b-f627-47e7-bcaf-a043785e5872,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
2069,2921,102,188,0.7990712523460388,car,0,a35df7ca-0eff-4843-b86f-7e1b37f80b4b,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
2030,2587,94,193,0.797857403755188,car,0,252c0596-8f5e-4d0b-9986-b360d32cf1f0,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
1987,111,111,222,0.7976416349411011,car,0,b7dcdaf6-2216-4627-8f01-b5402f3a61c9,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
2000,581,85,205,0.7963984608650208,car,0,27bbdc1d-4681-4bca-96c6-33e98c37e744,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
1291,3588,153,119,0.7945907711982727,car,0,b1697e53-38b0-439e-9bf5-6a477db4e7df,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
1987,2123,94,233,0.778109073638916,car,0,9e482136-1070-4e0d-9627-e28a50b5e4b4,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
1816,1003,94,193,0.7770019769668579,car,0,b219a64f-45ae-4ddd-87cf-03098c29bcf4,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
889,681,102,153,0.7683187127113342,car,0,f9b28af3-164a-4cc5-86e5-cdf718428655,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
1996,1789,111,239,0.7636842727661133,car,0,7225ef6b-08c8-48c3-883a-197ab431f922,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
2261,3565,128,142,0.7585868835449219,car,0,4f584110-26be-41d0-bba7-f60d1fd5d009,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
1842,142,76,159,0.7238661050796509,car,0,74590103-40e8-4ef4-923e-dfc2c6ca1645,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
1979,1117,94,319,0.5947768092155457,car,0,f932fac5-be34-454a-bbcb-845960b4b058,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
3120,2354,188,114,0.5279774069786072,car,0,6f47a5eb-1298-46ad-ad25-7c868ae7ec98,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0044.JPG,ObjectDetectionModel,DJI_0044.JPG
