x,y,width,height,confidence,class,class_id,detection_id,image_path,prediction_type,image
2847,943,188,199,0.8909398913383484,car,0,d5a13469-8e99-44d9-8ea8-a882e183b20a,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
2569,584,145,165,0.8666972517967224,car,0,7f91e5d4-e82d-4ccb-ba8e-6e9096f70bab,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
5112,350,222,165,0.8634442090988159,car,0,01923ba2-ae6f-4f52-a971-a2760b0153fe,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
2924,2915,205,188,0.8558813333511353,car,0,150b241a-3f86-43fe-848d-e1eb9e560aef,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
3095,2644,153,228,0.8497923016548157,car,0,0cdaba44-597a-4025-b66e-982789af7234,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
2800,2821,179,171,0.8494153022766113,car,0,0fd4db12-7f6a-443e-b94d-f3925b0995ae,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
4843,2667,196,159,0.8484880924224854,car,0,10386c52-f669-404c-98d1-60e47f3b6236,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
3210,2314,162,182,0.8462567925453186,car,0,31b50e82-6c6d-4c98-b6e1-32a4f26baca6,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
1184,769,213,171,0.8425276875495911,car,0,3fbe37dd-44cb-43b1-8197-a3a7301c154b,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
1214,433,188,228,0.841923177242279,car,0,31ef4d2e-a515-4946-be8a-e06dc540fda9,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
1957,504,222,108,0.8401495814323425,car,0,553ba053-d6d8-4ae1-9d89-a824f3e0cc6a,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
675,1405,136,199,0.8379746079444885,car,0,e34457d0-35e6-4996-82e6-6306601d12bc,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
2671,3280,145,165,0.8300545811653137,car,0,cacd0b03-f1f1-403b-b21c-03e95b9a864b,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
893,997,179,171,0.8294744491577148,car,0,257853d4-3479-4e00-926e-a7a39c80a1b1,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
307,1618,188,205,0.8289424180984497,car,0,60cc892c-b1ee-4b9e-b888-b662edfabe07,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
2616,3132,119,165,0.8083455562591553,car,0,f4df4050-696a-479d-88a0-0e0002a98be7,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
5407,2907,128,159,0.8062976002693176,car,0,3ad18b93-a5d1-4017-a0da-dfda1d50fe59,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
3437,2060,102,188,0.8035221695899963,car,0,472ecdf1-35e8-4838-afa4-ff663c406564,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
4903,2411,179,136,0.7969894409179688,car,0,71291ffc-ba9d-40db-a37f-ee76f7ec2bd2,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
4976,2576,290,205,0.7964479923248291,car,0,d2ddf7f2-7d51-4b33-b530-28f2effb82e3,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
3338,1972,94,193,0.7938298583030701,car,0,44eb8499-a2d3-453e-bd44-ab999706383a,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
4817,2818,162,85,0.7937692403793335,car,0,1669e39c-00e4-4b38-aa6a-bbc861e6e54e,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
3227,1630,162,399,0.7834573984146118,car,0,921a4f93-273c-47d6-b756-2d987a46d1c2,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
2205,54,136,108,0.7742363214492798,car,0,306bb2b6-78ff-4309-9004-e529e3b3fb07,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
4664,2961,179,85,0.7553954124450684,car,0,678c7597-a0b5-4c26-9a8d-58cfe785f2b8,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
5159,2972,367,290,0.7469117641448975,car,0,f1c600fa-c949-4733-a514-3c467cbf6672,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
5403,3274,136,131,0.7104223966598511,car,0,07a93667-c722-4778-a931-ef20ca261005,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
5424,3428,94,131,0.6842893362045288,car,0,be9b2010-1200-49b3-9bb9-37ae51da1b1a,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
2394,3613,119,68,0.6624383926391602,car,0,e471a563-9dd6-411f-b0c5-c207fc0d8c04,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
4540,3186,205,148,0.6072496175765991,car,0,168df686-e826-463a-b574-ec4eb8c64ebe,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
5424,3160,94,119,0.5060042142868042,car,0,a804accd-7edc-46bf-9f93-5dcbee5b17e6,C:\Users\felix\Documents\GitHub\CarDetection\testzone\circle\DJI_0039.JPG,ObjectDetectionModel,DJI_0039.JPG
